timestamp,packet_count,total_bytes
2025-07-25 19:12:00,1120,497940
2025-07-25 19:13:00,914,425956
2025-07-25 19:14:00,672,278754
2025-07-25 19:15:00,544,230940
2025-07-25 19:16:00,1065,472978
2025-07-25 19:17:00,702,289776
2025-07-25 19:18:00,898,410012
2025-07-25 19:19:00,1106,503836
2025-07-25 19:20:00,1608,1042816
2025-07-25 19:21:00,1052,498056
2025-07-25 19:22:00,1084,495768
2025-07-25 19:23:00,716,302112
2025-07-25 19:24:00,1023,454294
2025-07-25 19:25:00,619,258062
2025-07-25 19:26:00,955,442261
2025-07-25 19:27:00,538,236476
2025-07-25 19:28:00,885,374394
2025-07-25 19:29:00,995,411696
2025-07-25 19:30:00,912,373616
2025-07-25 19:31:00,1039,474978
2025-07-25 19:32:00,1020,479664
2025-07-25 19:33:00,935,420442
2025-07-25 19:34:00,1423,646426
2025-07-25 19:35:00,1118,499284
2025-07-25 19:36:00,882,393536
2025-07-25 19:37:00,890,421908
2025-07-25 19:38:00,785,352974
2025-07-25 19:39:00,585,251134
2025-07-25 19:40:00,1151,506546
2025-07-25 19:41:00,628,268959
2025-07-25 19:42:00,915,421070
2025-07-25 19:43:00,556,245356
2025-07-25 19:44:00,28155,37853082
2025-07-25 19:45:00,1038,481072
2025-07-25 19:46:00,1040,443588
2025-07-25 19:47:00,944,434476
2025-07-25 19:48:00,1020,471400
2025-07-25 19:49:00,1264,612424
2025-07-25 19:50:00,1511,701470
2025-07-25 19:51:00,1087,495566
2025-07-25 19:52:00,1081,488618
2025-07-25 19:53:00,813,355754
2025-07-25 19:54:00,901,401726
2025-07-25 19:55:00,702,314336
2025-07-25 19:56:00,984,450455
2025-07-25 19:57:00,799,328546
2025-07-25 19:58:00,1096,498108
2025-07-25 19:59:00,10286,12558258
2025-07-25 20:00:00,1144,504532
2025-07-25 20:01:00,991,438362
2025-07-25 20:02:00,986,425388
2025-07-25 20:03:00,1263,538886
2025-07-25 20:04:00,1132,512520
2025-07-25 20:05:00,913,382474
2025-07-25 20:06:00,1117,496902
2025-07-25 20:07:00,1033,455314
2025-07-25 20:08:00,1176,643360
2025-07-25 20:09:00,1063,466894
2025-07-25 20:10:00,1163,507578
2025-07-25 20:11:00,1180,671043
2025-07-25 20:12:00,759,345010
2025-07-25 20:13:00,823,380002
2025-07-25 20:14:00,1019,450888
2025-07-25 20:15:00,1594,1045116
2025-07-25 20:16:00,996,463968
2025-07-25 20:17:00,957,447226
2025-07-25 20:18:00,960,456996
2025-07-25 20:19:00,773,347110
2025-07-25 20:20:00,1435,998158
2025-07-25 20:21:00,1749,909986
2025-07-25 20:22:00,846,343076
2025-07-25 20:23:00,642,271560
2025-07-25 20:24:00,993,442146
2025-07-25 20:25:00,961,430530
2025-07-25 20:26:00,1151,511253
2025-07-25 20:27:00,957,441558
2025-07-25 20:28:00,858,360700
2025-07-25 20:29:00,844,369026
2025-07-25 20:30:00,689,291398
2025-07-25 20:31:00,691,269626
2025-07-25 20:32:00,948,404060
2025-07-25 20:33:00,981,420094
2025-07-25 20:34:00,1105,481218
2025-07-25 20:35:00,985,442126
2025-07-25 20:36:00,1116,499880
2025-07-25 20:37:00,1033,452734
2025-07-25 20:38:00,1051,471466
2025-07-25 20:39:00,986,471704
2025-07-25 20:40:00,979,450786
2025-07-25 20:41:00,635,272153
2025-07-25 20:42:00,989,458430
2025-07-25 20:43:00,1135,513874
2025-07-25 20:44:00,702,276214
2025-07-25 20:45:00,889,416138
2025-07-25 20:46:00,1051,483154
2025-07-25 20:47:00,882,402932
2025-07-25 20:48:00,829,381998
2025-07-25 20:49:00,1101,506930
2025-07-25 20:50:00,966,418400
2025-07-25 20:51:00,895,404650
2025-07-25 20:52:00,1417,779186
2025-07-25 20:53:00,732,334932
2025-07-25 20:54:00,958,396896
2025-07-25 20:55:00,907,403530
2025-07-25 20:56:00,1045,481845
2025-07-25 20:57:00,899,408850
2025-07-25 20:58:00,1003,456122
2025-07-25 20:59:00,1554,795674
2025-07-25 21:00:00,1039,451206
2025-07-25 21:01:00,832,356436
2025-07-25 21:02:00,904,408888
2025-07-25 21:03:00,1000,482636
2025-07-25 21:04:00,1095,521130
2025-07-25 21:05:00,991,491958
2025-07-25 21:06:00,1259,562110
2025-07-25 21:07:00,1000,451476
2025-07-25 21:08:00,1104,624112
2025-07-25 21:09:00,1054,498928
2025-07-25 21:10:00,747,328030
2025-07-25 21:11:00,995,586225
2025-07-25 21:12:00,1043,446110
2025-07-25 21:13:00,580,239952
2025-07-25 21:14:00,974,412738
2025-07-25 21:15:00,862,402328
2025-07-25 21:16:00,1826,1253148
2025-07-25 21:17:00,939,422826
2025-07-25 21:18:00,1391,643258
2025-07-25 21:19:00,1336,609960
2025-07-25 21:20:00,1674,1232020
2025-07-25 21:21:00,1435,684030
2025-07-25 21:22:00,1045,502426
2025-07-25 21:23:00,748,317932
2025-07-25 21:24:00,1138,509648
2025-07-25 21:25:00,847,364618
2025-07-25 21:26:00,728,322895
2025-07-25 21:27:00,801,388702
2025-07-25 21:28:00,662,282472
2025-07-25 21:29:00,898,401862
2025-07-25 21:30:00,1290,565376
2025-07-25 21:31:00,857,399535
2025-07-25 21:32:00,570,232260
2025-07-25 21:33:00,910,418568
2025-07-25 21:34:00,785,333482
2025-07-25 21:35:00,897,386650
2025-07-25 21:36:00,732,300320
2025-07-25 21:37:00,933,415990
2025-07-25 21:38:00,938,424312
2025-07-25 21:39:00,886,401664
2025-07-25 21:40:00,842,366004
2025-07-25 21:41:00,605,256533
2025-07-25 21:42:00,1211,552162
2025-07-25 21:43:00,953,429826
2025-07-25 21:44:00,990,436910
2025-07-25 21:45:00,1032,484468
2025-07-25 21:46:00,853,382994
2025-07-25 21:47:00,953,420418
2025-07-25 21:48:00,959,440122
2025-07-25 21:49:00,594,248008
2025-07-25 21:50:00,1021,448466
2025-07-25 21:51:00,2838,2202824
2025-07-25 21:52:00,829,388638
2025-07-25 21:53:00,925,420386
2025-07-25 21:54:00,840,364328
2025-07-25 21:55:00,502,206020
2025-07-25 21:56:00,1620,757839
2025-07-25 21:57:00,1014,458916
2025-07-25 21:58:00,861,377606
2025-07-25 21:59:00,906,365962
2025-07-25 22:00:00,1104,485860
2025-07-25 22:01:00,1041,481778
2025-07-25 22:02:00,808,358024
2025-07-25 22:03:00,684,304528
2025-07-25 22:04:00,663,286014
2025-07-25 22:05:00,9309,8382310
2025-07-25 22:06:00,15523,16698934
2025-07-25 22:07:00,7444,5827400
2025-07-25 22:08:00,24420,27192164
2025-07-25 22:09:00,37218,45969288
2025-07-25 22:10:00,1268,549788
2025-07-25 22:11:00,5544,4224123
2025-07-25 22:12:00,20363,23139394
2025-07-25 22:13:00,6917,5924574
2025-07-25 22:14:00,22874,19982218
2025-07-25 22:15:00,1256,414804
2025-07-25 22:16:00,2336,1298024
2025-07-25 22:17:00,22131,23302910
2025-07-25 22:18:00,2069,933598
2025-07-25 22:19:00,8254,6433412
2025-07-25 22:20:00,3142,2187924
2025-07-25 22:21:00,1600,719308
2025-07-25 22:22:00,4607,1715277
2025-07-25 22:23:00,2075,678028
2025-07-25 22:24:00,7657,4901544
2025-07-25 22:25:00,54524,44999309
2025-07-25 22:26:00,46020,44199681
2025-07-25 22:27:00,96179,89775754
2025-07-25 22:28:00,9224,5912871
2025-07-25 22:29:00,7901,5089704
2025-07-25 22:30:00,16708,10889141
2025-07-25 22:31:00,10326,6497374
2025-07-25 22:32:00,29671,20668790
2025-07-25 22:33:00,40477,29586730
2025-07-25 22:34:00,39301,28739563
2025-07-25 22:35:00,19922,13381475
2025-07-25 22:36:00,20532,15670830
2025-07-25 22:37:00,25438,17242197
2025-07-25 22:38:00,19537,13653392
2025-07-25 22:39:00,28599,20079660
2025-07-25 22:40:00,19215,12913329
2025-07-25 22:41:00,2325,698959
2025-07-25 22:42:00,2641,1088450
2025-07-25 22:43:00,2125,730160
2025-07-25 22:44:00,6252,3641727
2025-07-25 22:45:00,4496,2356639
2025-07-25 22:46:00,9360,6739807
2025-07-25 22:47:00,5321,3431695
2025-07-25 22:48:00,6815,5364328
2025-07-25 22:49:00,1494,429313
2025-07-25 22:50:00,1535,437815
2025-07-25 22:51:00,1335,426494
2025-07-25 22:52:00,1190,368471
2025-07-25 22:53:00,1048,369177
2025-07-25 22:54:00,6376,4166133
2025-07-25 22:55:00,5579,3460517
2025-07-25 22:56:00,6009,3836128
2025-07-25 22:57:00,8345,5308742
2025-07-25 22:58:00,4914,2901745
2025-07-25 22:59:00,4869,2646425
2025-07-25 23:00:00,1461,474114
2025-07-25 23:01:00,6294,3815767
2025-07-25 23:02:00,47677,39406508
2025-07-25 23:03:00,23742,18599979
2025-07-25 23:04:00,17289,12629635
2025-07-25 23:05:00,2859,1244343
2025-07-25 23:06:00,1485,312162
2025-07-25 23:07:00,1523,354983
2025-07-25 23:08:00,1608,496142
2025-07-25 23:09:00,2055,829434
2025-07-25 23:10:00,1762,631729
2025-07-25 23:11:00,3780,2068922
2025-07-25 23:12:00,23171,18270246
2025-07-25 23:13:00,15545,11770550
2025-07-25 23:14:00,2354,832889
2025-07-25 23:15:00,3784,2140226
2025-07-25 23:16:00,4671,3501417
2025-07-25 23:17:00,4089,3213606
2025-07-25 23:18:00,1352,364802
2025-07-25 23:19:00,2077,694525
2025-07-25 23:20:00,1275,301338
2025-07-25 23:21:00,1349,362101
2025-07-25 23:22:00,1925,590346
2025-07-25 23:23:00,1608,425557
2025-07-25 23:24:00,975,259175
2025-07-25 23:25:00,1061,300651
2025-07-25 23:26:00,1588,436455
2025-07-25 23:27:00,3392,2578347
2025-07-25 23:28:00,6010,3462340
2025-07-25 23:29:00,1598,619836
2025-07-25 23:30:00,1262,350472
2025-07-25 23:31:00,1253,430634
2025-07-25 23:32:00,3996,2245857
2025-07-25 23:33:00,13227,7294601
2025-07-25 23:34:00,13776,8994821
2025-07-25 23:35:00,1973,668585
2025-07-25 23:36:00,6126,3356686
2025-07-25 23:37:00,2099,636071
2025-07-25 23:38:00,3593,1240490
2025-07-25 23:39:00,1575,471928
2025-07-25 23:40:00,13407,11187785
2025-07-25 23:41:00,1285,336357
2025-07-25 23:42:00,1274,400141
2025-07-25 23:43:00,1925,594955
2025-07-25 23:44:00,1352,324062
2025-07-25 23:45:00,3160,2618712
2025-07-25 23:46:00,14224,10300028
2025-07-25 23:47:00,10602,7585358
2025-07-25 23:48:00,1273,330212
2025-07-25 23:49:00,1250,341599
2025-07-25 23:50:00,1059,303323
2025-07-25 23:51:00,769,195731
2025-07-25 23:52:00,786,193452
2025-07-25 23:53:00,1379,459623
2025-07-25 23:54:00,1033,324406
2025-07-25 23:55:00,1549,639460
2025-07-25 23:56:00,1369,492337
2025-07-25 23:57:00,522,157188
2025-07-25 23:58:00,590,160430
2025-07-25 23:59:00,833,214409
2025-07-26 00:00:00,1302,417831
2025-07-26 00:01:00,5684,4135539
2025-07-26 00:02:00,924,366322
2025-07-26 00:03:00,727,170331
2025-07-26 00:04:00,782,184380
2025-07-26 00:05:00,1350,550804
2025-07-26 00:06:00,1539,719377
2025-07-26 00:07:00,851,193673
2025-07-26 00:08:00,909,214301
2025-07-26 00:09:00,1001,275858
2025-07-26 00:10:00,781,194607
2025-07-26 00:11:00,5685,3999878
2025-07-26 00:12:00,713,177745
2025-07-26 00:13:00,682,161615
2025-07-26 00:14:00,876,165553
2025-07-26 00:15:00,800,196618
2025-07-26 00:16:00,938,224204
2025-07-26 00:17:00,766,169765
2025-07-26 00:18:00,842,190926
2025-07-26 00:19:00,1008,354484
2025-07-26 00:20:00,815,181417
2025-07-26 00:21:00,649,125017
2025-07-26 00:22:00,837,181160
2025-07-26 00:23:00,748,179492
2025-07-26 00:24:00,1528,779299
2025-07-26 00:25:00,968,259434
2025-07-26 00:26:00,700,116687
2025-07-26 00:27:00,851,209958
2025-07-26 00:28:00,969,262277
2025-07-26 00:29:00,3293,2214222
2025-07-26 00:30:00,683,198630
2025-07-26 00:31:00,1285,538814
2025-07-26 00:32:00,680,119492
2025-07-26 00:33:00,947,311277
2025-07-26 00:34:00,972,265450
2025-07-26 00:35:00,902,269194
2025-07-26 00:36:00,1384,494538
2025-07-26 00:37:00,621,128158
2025-07-26 00:38:00,997,305153
2025-07-26 00:39:00,1165,296037
2025-07-26 00:40:00,1005,214573
2025-07-26 00:41:00,935,217779
2025-07-26 00:42:00,986,200673
2025-07-26 00:43:00,1054,243517
2025-07-26 00:44:00,908,187200
2025-07-26 00:45:00,783,187713
2025-07-26 00:46:00,959,288489
2025-07-26 00:47:00,872,194915
2025-07-26 00:48:00,738,151450
2025-07-26 00:49:00,4631,3287735
2025-07-26 00:50:00,811,179508
2025-07-26 00:51:00,773,196840
2025-07-26 00:52:00,1101,320595
2025-07-26 00:53:00,626,140659
2025-07-26 00:54:00,858,220864
2025-07-26 00:55:00,838,216114
2025-07-26 00:56:00,842,239761
2025-07-26 00:57:00,659,149912
2025-07-26 00:58:00,810,230847
2025-07-26 00:59:00,1001,466614
2025-07-26 01:00:00,941,350508
2025-07-26 01:01:00,777,187139
2025-07-26 01:02:00,1220,592178
2025-07-26 01:03:00,957,259669
2025-07-26 01:04:00,1139,267782
2025-07-26 01:05:00,1083,215739
2025-07-26 01:06:00,1074,239068
2025-07-26 01:07:00,1192,274419
2025-07-26 01:08:00,826,147399
2025-07-26 01:09:00,939,208328
2025-07-26 01:10:00,1026,220674
2025-07-26 01:11:00,1008,221160
2025-07-26 01:12:00,817,148232
2025-07-26 01:13:00,1012,231868
2025-07-26 01:14:00,1027,234821
2025-07-26 01:15:00,836,170258
2025-07-26 01:16:00,1011,238420
2025-07-26 01:17:00,925,206073
2025-07-26 01:18:00,840,169736
2025-07-26 01:19:00,817,188782
2025-07-26 01:20:00,844,188562
2025-07-26 01:21:00,1057,237738
2025-07-26 01:22:00,1184,305356
2025-07-26 01:23:00,783,169149
2025-07-26 01:24:00,742,152984
2025-07-26 01:25:00,847,200006
2025-07-26 01:26:00,1775,838788
2025-07-26 01:27:00,670,120491
2025-07-26 01:28:00,1060,287903
2025-07-26 01:29:00,7137,4603517
2025-07-26 01:30:00,40797,28742257
2025-07-26 01:31:00,40071,28475799
2025-07-26 01:32:00,15123,10068349
2025-07-26 01:33:00,1091,234475
2025-07-26 01:34:00,1231,299054
2025-07-26 01:35:00,1264,259372
2025-07-26 01:36:00,1055,214993
2025-07-26 01:37:00,966,189392
2025-07-26 01:38:00,998,223628
2025-07-26 01:39:00,1196,250753
2025-07-26 01:40:00,990,203310
2025-07-26 01:41:00,912,190876
2025-07-26 01:42:00,1042,217421
2025-07-26 01:43:00,964,186206
2025-07-26 01:44:00,917,178068
2025-07-26 01:45:00,834,146423
2025-07-26 01:46:00,999,233502
2025-07-26 01:47:00,955,191602
2025-07-26 01:48:00,880,185320
2025-07-26 01:49:00,944,243872
2025-07-26 01:50:00,760,155264
2025-07-26 01:51:00,1041,224051
2025-07-26 01:52:00,12499,9085918
2025-07-26 01:53:00,803,161788
2025-07-26 01:54:00,862,204831
2025-07-26 01:55:00,1129,227287
2025-07-26 01:56:00,1022,235500
2025-07-26 01:57:00,878,201848
2025-07-26 01:58:00,1049,258909
2025-07-26 01:59:00,1248,371842
2025-07-26 02:00:00,5568,3875271
2025-07-26 02:01:00,959,255561
2025-07-26 02:02:00,842,167984
2025-07-26 02:03:00,997,230021
2025-07-26 02:04:00,1432,390558
2025-07-26 02:05:00,994,213995
2025-07-26 02:06:00,1079,244543
2025-07-26 02:07:00,902,181783
2025-07-26 02:08:00,1083,218657
2025-07-26 02:09:00,1227,280342
2025-07-26 02:10:00,1127,256256
2025-07-26 02:11:00,1108,241613
2025-07-26 02:12:00,1052,231666
2025-07-26 02:13:00,1108,215661
2025-07-26 02:14:00,1080,237202
2025-07-26 02:15:00,964,230071
2025-07-26 02:16:00,1204,278831
2025-07-26 02:17:00,1297,349459
2025-07-26 02:18:00,1098,311307
2025-07-26 02:19:00,1024,232064
2025-07-26 02:20:00,897,207427
2025-07-26 02:21:00,1019,220377
2025-07-26 02:22:00,905,193378
2025-07-26 02:23:00,914,220266
2025-07-26 02:24:00,967,226703
2025-07-26 02:25:00,824,185760
2025-07-26 02:26:00,980,198602
2025-07-26 02:27:00,826,183507
2025-07-26 02:28:00,1093,276641
2025-07-26 02:29:00,1088,254879
2025-07-26 02:30:00,952,236775
2025-07-26 02:31:00,1369,352168
2025-07-26 02:32:00,937,184641
2025-07-26 02:33:00,1105,255642
2025-07-26 02:34:00,1127,300188
2025-07-26 02:35:00,1184,252144
2025-07-26 02:36:00,873,147987
2025-07-26 02:37:00,1009,200292
2025-07-26 02:38:00,831,145623
2025-07-26 02:39:00,873,189567
2025-07-26 02:40:00,964,204706
2025-07-26 02:41:00,864,167010
2025-07-26 02:42:00,818,161039
2025-07-26 02:43:00,1111,268052
2025-07-26 02:44:00,1166,274646
2025-07-26 02:45:00,826,163391
2025-07-26 02:46:00,1434,313331
2025-07-26 02:47:00,963,190479
2025-07-26 02:48:00,976,274561
2025-07-26 02:49:00,1162,306956
2025-07-26 02:50:00,742,150370
2025-07-26 02:51:00,1027,257971
2025-07-26 02:52:00,860,194654
2025-07-26 02:53:00,929,240754
2025-07-26 02:54:00,1109,362976
2025-07-26 02:55:00,773,165372
2025-07-26 02:56:00,754,163393
2025-07-26 02:57:00,699,145220
2025-07-26 02:58:00,973,276975
2025-07-26 02:59:00,1122,307940
2025-07-26 03:00:00,902,231848
2025-07-26 03:01:00,933,234801
2025-07-26 03:02:00,920,231109
2025-07-26 03:03:00,917,196671
2025-07-26 03:04:00,1356,358227
2025-07-26 03:05:00,934,197141
2025-07-26 03:06:00,964,172130
2025-07-26 03:07:00,1034,238461
2025-07-26 03:08:00,814,134960
2025-07-26 03:09:00,974,210466
2025-07-26 03:10:00,1112,270509
2025-07-26 03:11:00,982,217068
2025-07-26 03:12:00,801,144300
2025-07-26 03:13:00,1011,227351
2025-07-26 03:14:00,1060,238529
2025-07-26 03:15:00,969,209692
2025-07-26 03:16:00,916,187058
2025-07-26 03:17:00,1084,257513
2025-07-26 03:18:00,1022,193233
2025-07-26 03:19:00,887,202858
2025-07-26 03:20:00,846,193838
2025-07-26 03:21:00,866,181875
2025-07-26 03:22:00,807,179992
2025-07-26 03:23:00,900,224712
2025-07-26 03:24:00,699,142003
2025-07-26 03:25:00,1058,282207
2025-07-26 03:26:00,983,229600
2025-07-26 03:27:00,824,209942
2025-07-26 03:28:00,1060,243061
2025-07-26 03:29:00,911,211664
2025-07-26 03:30:00,807,188453
2025-07-26 03:31:00,1063,295077
2025-07-26 03:32:00,773,132103
2025-07-26 03:33:00,966,224442
2025-07-26 03:34:00,909,194359
2025-07-26 03:35:00,935,222481
2025-07-26 03:36:00,1109,211217
2025-07-26 03:37:00,1093,261967
2025-07-26 03:38:00,840,166494
2025-07-26 03:39:00,866,188577
2025-07-26 03:40:00,907,207266
2025-07-26 03:41:00,929,178737
2025-07-26 03:42:00,995,218475
2025-07-26 03:43:00,946,181102
2025-07-26 03:44:00,1036,209073
2025-07-26 03:45:00,909,193061
2025-07-26 03:46:00,2547,1640376
2025-07-26 03:47:00,1138,378626
2025-07-26 03:48:00,938,195139
2025-07-26 03:49:00,874,172835
2025-07-26 03:50:00,805,156187
2025-07-26 03:51:00,1089,257751
2025-07-26 03:52:00,873,199017
2025-07-26 03:53:00,726,151405
2025-07-26 03:54:00,794,192170
2025-07-26 03:55:00,830,194771
2025-07-26 03:56:00,875,213342
2025-07-26 03:57:00,858,199266
2025-07-26 03:58:00,843,197579
2025-07-26 03:59:00,819,201482
2025-07-26 04:00:00,683,145757
2025-07-26 04:01:00,926,215294
2025-07-26 04:02:00,870,177925
2025-07-26 04:03:00,913,188418
2025-07-26 04:04:00,1044,241451
2025-07-26 04:05:00,823,164595
2025-07-26 04:06:00,1187,229795
2025-07-26 04:07:00,1053,245135
2025-07-26 04:08:00,834,165922
2025-07-26 04:09:00,1000,220404
2025-07-26 04:10:00,1109,254177
2025-07-26 04:11:00,1058,257957
2025-07-26 04:12:00,936,191962
2025-07-26 04:13:00,914,184992
2025-07-26 04:14:00,1091,232190
2025-07-26 04:15:00,914,182833
2025-07-26 04:16:00,925,199535
2025-07-26 04:17:00,1083,249552
2025-07-26 04:18:00,834,157141
2025-07-26 04:19:00,783,174288
2025-07-26 04:20:00,858,230483
2025-07-26 04:21:00,1083,214650
2025-07-26 04:22:00,883,210124
2025-07-26 04:23:00,1031,293861
2025-07-26 04:24:00,712,149553
2025-07-26 04:25:00,856,189989
2025-07-26 04:26:00,830,198956
2025-07-26 04:27:00,824,219473
2025-07-26 04:28:00,879,219599
2025-07-26 04:29:00,1043,209723
2025-07-26 04:30:00,839,178944
2025-07-26 04:31:00,849,213870
2025-07-26 04:32:00,847,199275
2025-07-26 04:33:00,1034,275660
2025-07-26 04:34:00,961,212286
2025-07-26 04:35:00,824,162129
2025-07-26 04:36:00,1075,186451
2025-07-26 04:37:00,1069,243233
2025-07-26 04:38:00,964,207975
2025-07-26 04:39:00,966,213218
2025-07-26 04:40:00,907,187718
2025-07-26 04:41:00,838,162573
2025-07-26 04:42:00,954,214867
2025-07-26 04:43:00,1212,300849
2025-07-26 04:44:00,1035,238134
2025-07-26 04:45:00,918,183493
2025-07-26 04:46:00,921,201998
2025-07-26 04:47:00,894,198562
2025-07-26 04:48:00,798,139311
2025-07-26 04:49:00,1035,244938
2025-07-26 04:50:00,880,200556
2025-07-26 04:51:00,1072,251889
2025-07-26 04:52:00,1009,262274
2025-07-26 04:53:00,786,177739
2025-07-26 04:54:00,690,140540
2025-07-26 04:55:00,909,227872
2025-07-26 04:56:00,739,159983
2025-07-26 04:57:00,832,206026
2025-07-26 04:58:00,924,224694
2025-07-26 04:59:00,735,156581
2025-07-26 05:00:00,788,187188
2025-07-26 05:01:00,935,246231
2025-07-26 05:02:00,8588,6127483
2025-07-26 05:03:00,1070,245312
2025-07-26 05:04:00,914,195970
2025-07-26 05:05:00,820,161347
2025-07-26 05:06:00,1182,251602
2025-07-26 05:07:00,908,178969
2025-07-26 05:08:00,918,185658
2025-07-26 05:09:00,1080,299270
2025-07-26 05:10:00,962,214600
2025-07-26 05:11:00,1034,241220
2025-07-26 05:12:00,1054,256854
2025-07-26 05:13:00,987,211243
2025-07-26 05:14:00,1032,222058
2025-07-26 05:15:00,1084,197077
2025-07-26 05:16:00,1511,650532
2025-07-26 05:17:00,1175,275101
2025-07-26 05:18:00,788,128556
2025-07-26 05:19:00,708,144654
2025-07-26 05:20:00,1132,271943
2025-07-26 05:21:00,1164,403301
2025-07-26 05:22:00,978,260787
2025-07-26 05:23:00,860,193823
2025-07-26 05:24:00,866,199334
2025-07-26 05:25:00,935,202147
2025-07-26 05:26:00,881,171910
2025-07-26 05:27:00,902,203822
2025-07-26 05:28:00,1016,241254
2025-07-26 05:29:00,901,179172
2025-07-26 05:30:00,967,230592
2025-07-26 05:31:00,934,215596
2025-07-26 05:32:00,853,172855
2025-07-26 05:33:00,958,209080
2025-07-26 05:34:00,1175,281721
2025-07-26 05:35:00,791,144611
2025-07-26 05:36:00,1005,170998
2025-07-26 05:37:00,900,180137
2025-07-26 05:38:00,1021,203529
2025-07-26 05:39:00,826,151403
2025-07-26 05:40:00,1031,238253
2025-07-26 05:41:00,1003,214263
2025-07-26 05:42:00,830,153137
2025-07-26 05:43:00,993,220706
2025-07-26 05:44:00,927,178464
2025-07-26 05:45:00,899,204138
2025-07-26 05:46:00,935,187258
2025-07-26 05:47:00,928,195064
2025-07-26 05:48:00,938,196361
2025-07-26 05:49:00,877,165308
2025-07-26 05:50:00,773,165330
2025-07-26 05:51:00,918,187934
2025-07-26 05:52:00,1061,241762
2025-07-26 05:53:00,862,205311
2025-07-26 05:54:00,725,152637
2025-07-26 05:55:00,756,156248
2025-07-26 05:56:00,778,179126
2025-07-26 05:57:00,786,195595
2025-07-26 05:58:00,864,214421
2025-07-26 05:59:00,904,195001
2025-07-26 06:00:00,783,193399
2025-07-26 06:01:00,940,252227
2025-07-26 06:02:00,1029,273538
2025-07-26 06:03:00,1019,218540
2025-07-26 06:04:00,1068,265482
2025-07-26 06:05:00,878,180783
2025-07-26 06:06:00,1157,241834
2025-07-26 06:07:00,1015,231389
2025-07-26 06:08:00,911,183050
2025-07-26 06:09:00,869,183860
2025-07-26 06:10:00,1022,229663
2025-07-26 06:11:00,13035,13398532
2025-07-26 06:12:00,5653,5538838
2025-07-26 06:13:00,1050,231848
2025-07-26 06:14:00,929,208873
2025-07-26 06:15:00,894,197270
2025-07-26 06:16:00,1058,264545
2025-07-26 06:17:00,990,243599
2025-07-26 06:18:00,2099,1402861
2025-07-26 06:19:00,918,189790
2025-07-26 06:20:00,896,200861
2025-07-26 06:21:00,869,156321
2025-07-26 06:22:00,991,273674
2025-07-26 06:23:00,850,203523
2025-07-26 06:24:00,749,162054
2025-07-26 06:25:00,755,156185
2025-07-26 06:26:00,856,212078
2025-07-26 06:27:00,819,205928
2025-07-26 06:28:00,845,196114
2025-07-26 06:29:00,787,176557
2025-07-26 06:30:00,736,169142
2025-07-26 06:31:00,958,245676
2025-07-26 06:32:00,1004,237541
2025-07-26 06:33:00,1043,291387
2025-07-26 06:34:00,1035,244405
2025-07-26 06:35:00,860,156652
2025-07-26 06:36:00,1139,224801
2025-07-26 06:37:00,979,214813
2025-07-26 06:38:00,976,221869
2025-07-26 06:39:00,905,215418
2025-07-26 06:40:00,948,213214
2025-07-26 06:41:00,784,137666
2025-07-26 06:42:00,1036,246277
2025-07-26 06:43:00,816,151657
2025-07-26 06:44:00,1020,218824
2025-07-26 06:45:00,843,164722
2025-07-26 06:46:00,961,216748
2025-07-26 06:47:00,892,185958
2025-07-26 06:48:00,914,212320
2025-07-26 06:49:00,781,161453
2025-07-26 06:50:00,894,216238
2025-07-26 06:51:00,916,183753
2025-07-26 06:52:00,808,178219
2025-07-26 06:53:00,816,206405
2025-07-26 06:54:00,835,187313
2025-07-26 06:55:00,711,136174
2025-07-26 06:56:00,772,182682
2025-07-26 06:57:00,854,217399
2025-07-26 06:58:00,871,227174
2025-07-26 06:59:00,821,177145
2025-07-26 07:00:00,731,171140
2025-07-26 07:01:00,963,249392
2025-07-26 07:02:00,889,197283
2025-07-26 07:03:00,1011,229550
2025-07-26 07:04:00,982,229626
2025-07-26 07:05:00,880,183310
2025-07-26 07:06:00,1026,186333
2025-07-26 07:07:00,1062,245562
2025-07-26 07:08:00,871,179695
2025-07-26 07:09:00,1096,266148
2025-07-26 07:10:00,885,189688
2025-07-26 07:11:00,888,179626
2025-07-26 07:12:00,1028,268207
2025-07-26 07:13:00,1163,287881
2025-07-26 07:14:00,977,208600
2025-07-26 07:15:00,945,211501
2025-07-26 07:16:00,849,163342
2025-07-26 07:17:00,921,176101
2025-07-26 07:18:00,861,182957
2025-07-26 07:19:00,881,222993
2025-07-26 07:20:00,785,171430
2025-07-26 07:21:00,938,191744
2025-07-26 07:22:00,852,203033
2025-07-26 07:23:00,829,189361
2025-07-26 07:24:00,827,198035
2025-07-26 07:25:00,914,209691
2025-07-26 07:26:00,710,146965
2025-07-26 07:27:00,800,198469
2025-07-26 07:28:00,839,189879
2025-07-26 07:29:00,981,257429
2025-07-26 07:30:00,723,161053
2025-07-26 07:31:00,745,166773
2025-07-26 07:32:00,898,189375
2025-07-26 07:33:00,985,230483
2025-07-26 07:34:00,1025,214399
2025-07-26 07:35:00,917,205567
2025-07-26 07:36:00,1071,198905
2025-07-26 07:37:00,965,201384
2025-07-26 07:38:00,795,132994
2025-07-26 07:39:00,911,201838
2025-07-26 07:40:00,971,221319
2025-07-26 07:41:00,837,158490
2025-07-26 07:42:00,1029,234885
2025-07-26 07:43:00,1000,237920
2025-07-26 07:44:00,988,204425
